serial_number,site_id,timestamp,ac_voltage,ac_frequency,temperature_f,dc_current,dc_voltage,duration,energy_produced,sku_name
228242935541,SITE-D,2025-06-03 07:30:00,238.6,60.038,81.0,2.28,30.5,900,14.57,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 07:30:00,237.1,60.015,80.8,2.03,30.6,900,14.27,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 07:30:00,242.7,59.995,81.7,1.66,30.4,900,16.31,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 07:30:00,238.7,60.035,82.1,1.68,30.4,900,15.8,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 07:30:00,242.0,59.952,79.1,2.2,33.3,900,15.46,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 07:30:00,240.0,59.997,76.3,1.74,33.6,900,13.49,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 07:30:00,240.9,59.987,80.7,1.77,32.2,900,14.7,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 07:30:00,238.5,59.974,76.7,1.51,32.1,900,11.32,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 07:30:00,242.5,59.973,78.3,2.21,30.7,900,13.95,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 07:30:00,241.9,60.006,78.0,2.22,31.5,900,14.23,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 07:30:00,239.1,59.98,81.2,1.37,30.4,900,10.77,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 07:30:00,240.0,59.988,76.3,2.07,33.9,900,16.87,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 07:45:00,239.3,59.991,80.2,1.12,30.2,900,9.72,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 07:45:00,240.2,60.04,83.0,1.26,31.1,900,14.26,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 07:45:00,241.5,60.048,76.6,1.04,30.2,900,12.2,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 07:45:00,241.8,60.017,78.2,1.41,32.6,900,12.15,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 07:45:00,242.5,59.969,79.0,1.34,31.4,900,12.4,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 07:45:00,237.7,60.039,82.0,1.85,30.6,900,11.21,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 07:45:00,242.9,59.98,84.7,1.04,32.8,900,8.96,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 07:45:00,238.8,60.03,77.9,1.43,30.2,900,11.63,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 07:45:00,241.8,60.038,84.3,1.62,32.1,900,12.39,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 07:45:00,238.7,60.004,83.8,1.99,31.4,900,13.57,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 07:45:00,240.2,60.046,78.3,1.91,33.0,900,9.81,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 07:45:00,238.5,59.98,75.6,1.46,32.7,900,9.6,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 07:45:00,238.1,59.976,77.8,1.14,32.9,900,12.67,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 07:45:00,240.8,60.025,84.4,1.95,31.9,900,13.69,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 07:45:00,238.4,60.008,77.1,2.19,31.8,900,13.61,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 07:45:00,240.8,59.961,81.6,1.08,30.7,900,9.3,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 07:45:00,240.4,59.975,77.5,1.63,33.5,900,11.13,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 07:45:00,240.7,60.013,82.8,1.33,32.0,900,12.8,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 07:45:00,241.4,59.953,84.9,1.57,33.2,900,13.41,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 07:45:00,239.1,59.968,79.1,2.04,30.1,900,12.34,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 07:45:00,239.8,59.95,81.4,2.12,32.2,900,13.92,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 07:45:00,242.4,59.954,81.4,1.12,31.1,900,10.19,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 07:45:00,237.7,59.961,81.6,1.19,33.7,900,11.38,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 07:45:00,239.8,59.972,82.7,1.92,33.7,900,12.3,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 07:45:00,241.8,59.972,83.5,1.5,30.2,900,13.24,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 07:45:00,239.2,59.981,82.0,1.83,33.1,900,13.96,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 07:45:00,240.9,59.967,82.5,1.76,33.1,900,10.83,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 07:45:00,237.9,59.993,76.2,1.53,31.0,900,13.26,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 07:45:00,239.2,60.041,80.4,1.96,34.0,900,13.58,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 07:45:00,242.0,60.017,77.8,1.52,31.3,900,13.54,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 07:45:00,237.4,60.015,84.6,1.48,32.1,900,10.42,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 07:45:00,239.5,60.026,83.6,2.03,31.6,900,10.65,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 07:45:00,237.7,59.962,81.3,1.63,30.1,900,13.74,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 07:45:00,241.6,60.044,78.9,1.24,33.6,900,10.81,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 07:45:00,238.1,59.971,78.8,1.99,32.7,900,14.82,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 07:45:00,238.7,60.02,77.2,1.85,33.6,900,16.04,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 07:45:00,239.0,59.982,84.9,1.63,31.5,900,14.53,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 07:45:00,240.4,60.045,79.0,1.41,31.6,900,14.71,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 07:45:00,241.6,59.977,82.1,2.36,31.6,900,16.46,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 07:45:00,238.1,60.039,82.4,2.31,32.6,900,12.7,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 07:45:00,237.5,60.001,75.7,1.28,31.0,900,15.22,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 07:45:00,241.0,59.997,82.6,2.24,30.7,900,14.88,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 07:45:00,239.9,59.996,85.4,1.3,33.7,900,12.93,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 07:45:00,240.7,60.046,84.6,1.3,30.7,900,11.4,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 07:45:00,238.5,60.008,78.8,1.65,30.4,900,13.36,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 07:45:00,242.2,60.042,78.6,2.11,32.6,900,11.78,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 07:45:00,242.5,59.973,81.2,2.16,33.0,900,14.98,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 07:45:00,240.9,60.042,80.8,2.18,33.2,900,13.67,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 07:45:00,237.7,59.991,76.0,1.48,31.9,900,12.71,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 07:45:00,239.7,59.984,77.9,2.59,31.4,900,15.56,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 08:00:00,238.5,59.96,79.9,2.98,30.1,900,20.69,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 08:00:00,242.4,59.97,79.0,2.47,33.3,900,20.56,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 08:00:00,239.7,60.036,82.5,2.39,31.0,900,18.53,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 08:00:00,239.9,59.996,85.4,2.11,32.2,900,20.12,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 08:00:00,237.9,59.961,81.4,2.06,32.3,900,17.81,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 08:00:00,241.9,60.048,82.0,2.93,33.7,900,20.58,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 08:00:00,239.4,60.032,76.7,2.03,30.6,900,18.75,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 08:00:00,237.1,60.014,84.9,3.21,32.0,900,23.53,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 08:00:00,238.3,60.033,80.8,3.24,32.6,900,23.07,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 08:00:00,237.4,59.953,79.4,2.61,32.9,900,19.63,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 08:00:00,241.2,60.04,85.8,1.96,30.5,900,17.7,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 08:00:00,237.6,60.007,78.6,2.52,33.9,900,18.63,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 08:00:00,242.2,60.045,77.4,2.21,31.4,900,16.55,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 08:00:00,239.4,59.976,80.4,2.97,31.6,900,17.46,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 08:00:00,239.9,59.996,80.5,3.09,33.3,900,23.37,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 08:00:00,242.9,60.039,81.8,2.42,32.7,900,19.59,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 08:00:00,241.3,59.964,82.9,3.57,30.9,900,24.23,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 08:00:00,242.0,60.039,84.5,3.04,33.1,900,18.73,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 08:00:00,240.9,60.001,83.5,3.27,32.8,900,21.34,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 08:00:00,241.8,59.972,84.9,2.9,33.9,900,18.42,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 08:00:00,241.6,59.957,84.6,2.55,31.3,900,20.41,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 08:00:00,240.3,60.011,80.3,3.12,31.7,900,23.24,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 08:00:00,240.3,60.031,80.1,3.07,30.5,900,19.64,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 08:00:00,239.7,59.996,81.3,3.07,31.7,900,25.77,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 08:00:00,239.5,59.992,84.8,3.5,30.9,900,22.43,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 08:00:00,242.7,59.961,83.4,3.47,33.4,900,22.26,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 08:00:00,238.9,60.006,79.3,2.9,31.8,900,18.93,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 08:00:00,239.7,59.975,80.1,2.83,33.7,900,23.34,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 08:00:00,241.3,59.954,80.5,2.98,32.2,900,21.96,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 08:00:00,238.0,60.047,84.2,2.73,32.6,900,22.07,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 08:00:00,242.9,60.012,82.7,3.54,33.3,900,22.86,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 08:00:00,241.9,60.016,80.2,2.18,31.1,900,21.25,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 08:00:00,242.2,59.959,84.5,3.46,30.1,900,23.74,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 08:00:00,242.6,60.029,77.0,3.04,33.2,900,20.18,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 08:00:00,241.3,60.038,78.1,2.83,33.4,900,23.33,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 08:00:00,242.4,59.958,82.1,3.15,31.7,900,22.42,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 08:00:00,240.3,60.008,76.9,2.51,31.5,900,19.66,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 08:00:00,238.5,60.034,86.1,2.92,30.3,900,21.34,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 08:00:00,241.1,59.991,76.5,3.23,32.1,900,21.88,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 08:00:00,240.7,59.981,77.0,2.58,31.1,900,21.95,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 08:00:00,240.5,59.998,81.2,3.52,30.7,900,25.54,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 08:00:00,238.5,60.043,79.8,3.67,30.2,900,24.97,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 08:00:00,237.8,60.045,80.8,3.27,30.8,900,21.01,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 08:00:00,237.6,59.956,84.7,3.32,31.8,900,25.11,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 08:00:00,239.0,60.025,81.1,3.43,32.1,900,26.55,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 08:00:00,239.1,60.002,82.5,2.58,32.1,900,21.35,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 08:00:00,243.0,59.987,78.0,3.33,31.9,900,24.29,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 08:00:00,238.2,59.969,82.9,2.95,33.9,900,21.21,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 08:00:00,241.1,59.98,82.9,2.57,31.3,900,22.52,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 08:00:00,238.0,59.967,83.9,2.95,31.6,900,23.92,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 08:15:00,241.9,60.004,82.8,3.0,31.8,900,19.52,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 08:15:00,237.7,59.975,79.8,2.3,33.8,900,19.92,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 08:15:00,238.8,59.956,85.0,2.46,33.7,900,21.0,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 08:15:00,242.5,60.01,81.5,2.42,30.9,900,23.76,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 08:15:00,237.2,59.998,86.0,2.65,31.3,900,14.96,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 08:15:00,237.6,60.008,80.8,2.08,33.0,900,18.15,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 08:15:00,237.9,59.98,84.1,3.04,33.4,900,22.71,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 08:15:00,239.3,60.046,80.7,1.91,32.1,900,15.95,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 08:15:00,238.1,59.987,81.0,3.08,32.1,900,20.39,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 08:15:00,240.3,60.001,79.8,1.96,30.2,900,16.41,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 08:15:00,241.1,59.974,78.4,3.42,32.1,900,21.66,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 08:15:00,238.4,60.012,83.5,3.08,31.2,900,22.02,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 08:15:00,241.9,60.035,77.3,2.61,31.8,900,19.95,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 08:15:00,237.5,60.013,79.6,2.97,33.7,900,20.78,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 08:15:00,237.7,60.018,80.7,3.0,30.9,900,19.05,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 08:15:00,240.9,60.004,78.5,3.26,32.8,900,24.01,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 08:15:00,240.0,59.994,79.8,2.71,31.2,900,19.62,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 08:15:00,241.7,59.974,79.4,2.31,31.3,900,19.02,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 08:15:00,239.2,59.966,84.0,2.91,32.9,900,19.57,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 08:15:00,241.6,60.043,80.8,3.0,32.1,900,22.28,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 08:15:00,239.6,60.003,78.2,2.62,30.3,900,24.74,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 08:15:00,239.8,60.003,81.2,3.23,31.8,900,21.92,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 08:15:00,240.3,59.975,78.3,2.56,30.6,900,19.94,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 08:15:00,240.6,60.027,76.5,3.32,32.0,900,22.38,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 08:15:00,240.7,59.971,82.4,2.15,32.3,900,16.63,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 08:15:00,239.3,60.046,76.8,2.84,32.8,900,24.74,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 08:15:00,237.2,60.004,85.9,2.94,31.9,900,22.95,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 08:15:00,239.4,60.02,80.5,2.52,31.4,900,20.54,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 08:15:00,239.2,59.995,86.3,3.06,32.3,900,21.18,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 08:15:00,242.8,59.963,81.8,2.39,32.7,900,18.18,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 08:15:00,242.2,60.008,85.1,3.48,31.5,900,25.74,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 08:15:00,241.5,59.974,83.7,2.8,30.9,900,21.78,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 08:15:00,241.6,59.999,79.5,3.02,33.3,900,22.46,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 08:15:00,242.5,59.976,83.9,2.69,32.4,900,20.94,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 08:15:00,238.5,60.046,77.6,3.67,31.5,900,26.91,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 08:15:00,239.8,59.957,79.8,3.03,33.2,900,19.98,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 08:15:00,237.6,60.041,80.1,2.94,33.1,900,20.47,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 08:15:00,242.4,60.049,80.1,2.92,31.3,900,25.91,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 08:15:00,238.6,59.992,83.0,2.33,31.9,900,22.47,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 08:15:00,237.2,59.978,81.4,2.85,31.7,900,18.23,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 08:15:00,239.8,59.993,77.1,2.91,32.3,900,25.56,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 08:15:00,241.8,59.964,86.3,3.08,30.7,900,21.21,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 08:15:00,241.1,59.962,81.7,2.93,32.1,900,18.79,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 08:15:00,240.9,60.036,85.1,3.07,33.5,900,24.64,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 08:15:00,237.9,60.026,81.8,3.2,31.5,900,27.52,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 08:15:00,237.3,59.993,84.4,3.86,32.9,900,25.34,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 08:15:00,241.1,60.008,85.7,3.98,31.2,900,26.54,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 08:15:00,239.9,60.046,76.6,3.4,31.9,900,23.56,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 08:15:00,242.4,60.026,85.0,3.64,33.1,900,27.14,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 08:15:00,237.5,59.99,85.9,3.21,31.6,900,25.81,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 08:30:00,239.9,59.986,76.9,1.92,33.6,900,17.31,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 08:30:00,241.2,59.978,80.6,3.18,33.6,900,22.51,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 08:30:00,239.7,59.986,81.9,1.8,31.8,900,17.6,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 08:30:00,239.2,60.022,78.7,2.24,32.6,900,17.24,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 08:30:00,237.9,60.022,81.3,2.6,31.3,900,19.14,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 08:30:00,237.5,60.018,82.0,2.52,32.0,900,16.45,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 08:30:00,240.4,59.965,79.3,1.83,32.2,900,16.25,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 08:30:00,240.6,59.955,78.1,2.39,33.7,900,19.88,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 08:30:00,241.3,59.988,85.2,2.04,30.4,900,18.49,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 08:30:00,237.9,60.046,80.5,2.79,33.1,900,17.76,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 08:30:00,238.8,59.95,85.9,2.74,32.1,900,19.48,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 08:30:00,241.2,60.004,78.5,1.95,31.6,900,15.88,IQ8A-72-2-US
313091196685,SITE-B,2025-06-03 08:30:00,237.5,60.027,80.3,2.85,33.1,900,20.8,IQ8H-72-2-US
498151691878,SITE-B,2025-06-03 08:30:00,240.7,60.022,82.6,2.06,32.1,900,16.63,IQ8M-72-2-US
290102125438,SITE-B,2025-06-03 08:30:00,243.0,59.968,78.9,3.12,31.0,900,22.19,IQ8A-72-2-US
102556954434,SITE-B,2025-06-03 08:30:00,241.3,59.989,81.4,2.38,30.1,900,16.71,IQ8H-72-2-US
508358054262,SITE-B,2025-06-03 08:30:00,240.7,59.976,80.5,2.21,33.8,900,16.01,IQ8M-72-2-US
393310474099,SITE-B,2025-06-03 08:30:00,238.3,60.022,79.1,2.44,33.0,900,20.86,IQ8A-72-2-US
229696768464,SITE-B,2025-06-03 08:30:00,237.4,59.991,84.5,3.01,32.2,900,19.39,IQ8H-72-2-US
447536738264,SITE-B,2025-06-03 08:30:00,240.9,60.042,76.8,3.07,30.3,900,20.58,IQ8M-72-2-US
293535683746,SITE-C,2025-06-03 08:30:00,241.3,59.973,84.9,2.81,31.3,900,23.09,IQ8M-72-2-US
684592429975,SITE-C,2025-06-03 08:30:00,242.3,60.032,82.5,3.04,33.7,900,23.24,IQ8A-72-2-US
952320639367,SITE-C,2025-06-03 08:30:00,242.9,60.01,84.2,3.32,32.8,900,23.67,IQ8H-72-2-US
829915210270,SITE-C,2025-06-03 08:30:00,241.9,60.016,82.6,2.28,33.9,900,20.87,IQ8M-72-2-US
513997473986,SITE-C,2025-06-03 08:30:00,241.8,59.985,76.7,3.48,32.3,900,22.52,IQ8A-72-2-US
535097072494,SITE-C,2025-06-03 08:30:00,240.3,59.976,76.8,2.49,33.4,900,20.63,IQ8H-72-2-US
678135895602,SITE-C,2025-06-03 08:30:00,237.9,60.0,77.5,3.19,31.8,900,20.96,IQ8M-72-2-US
372471000912,SITE-C,2025-06-03 08:30:00,242.1,59.982,83.6,2.87,30.2,900,18.94,IQ8A-72-2-US
309601283964,SITE-C,2025-06-03 08:30:00,238.1,59.98,86.1,3.3,32.1,900,23.56,IQ8H-72-2-US
443518482250,SITE-C,2025-06-03 08:30:00,237.9,59.964,83.7,2.26,31.7,900,19.25,IQ8M-72-2-US
645125094128,SITE-D,2025-06-03 08:30:00,238.9,60.028,76.6,2.74,33.2,900,18.54,IQ8M-72-2-US
892029676167,SITE-D,2025-06-03 08:30:00,237.8,59.971,77.2,3.37,32.3,900,21.59,IQ8A-72-2-US
234721089767,SITE-D,2025-06-03 08:30:00,239.0,60.046,80.7,3.06,33.0,900,23.39,IQ8H-72-2-US
309593627507,SITE-D,2025-06-03 08:30:00,241.5,60.009,81.0,2.86,33.0,900,19.6,IQ8M-72-2-US
515381048029,SITE-D,2025-06-03 08:30:00,239.2,59.959,85.2,2.9,31.4,900,23.96,IQ8A-72-2-US
694061098694,SITE-D,2025-06-03 08:30:00,242.3,59.979,86.3,3.55,30.9,900,26.78,IQ8H-72-2-US
580501593187,SITE-D,2025-06-03 08:30:00,242.2,59.984,81.5,2.32,32.8,900,19.54,IQ8M-72-2-US
564861890909,SITE-D,2025-06-03 08:30:00,239.4,60.006,79.4,2.8,32.7,900,21.09,IQ8A-72-2-US
228242935541,SITE-D,2025-06-03 08:30:00,238.7,60.026,78.2,3.19,33.1,900,24.0,IQ8H-72-2-US
327387036431,SITE-D,2025-06-03 08:30:00,240.2,60.041,80.7,2.99,30.2,900,23.53,IQ8M-72-2-US
720455203063,SITE-E,2025-06-03 08:30:00,240.1,60.035,84.8,2.72,32.6,900,21.36,IQ8M-72-2-US
160237878504,SITE-E,2025-06-03 08:30:00,240.8,59.968,79.3,2.79,30.7,900,24.36,IQ8A-72-2-US
707643761579,SITE-E,2025-06-03 08:30:00,239.0,59.993,77.5,3.71,31.2,900,27.02,IQ8H-72-2-US
578015507756,SITE-E,2025-06-03 08:30:00,240.4,60.006,84.6,3.0,31.4,900,23.55,IQ8M-72-2-US
149680543237,SITE-E,2025-06-03 08:30:00,237.1,60.043,83.8,2.83,31.9,900,24.67,IQ8A-72-2-US
409135397229,SITE-E,2025-06-03 08:30:00,240.6,60.033,76.8,3.41,33.4,900,22.39,IQ8H-72-2-US
361822382459,SITE-E,2025-06-03 08:30:00,237.9,60.01,80.5,3.45,31.8,900,26.5,IQ8M-72-2-US
346545380174,SITE-E,2025-06-03 08:30:00,240.8,59.983,84.2,3.29,31.0,900,25.72,IQ8A-72-2-US
264807152456,SITE-E,2025-06-03 08:30:00,242.0,59.96,77.9,3.34,32.3,900,27.71,IQ8H-72-2-US
394389024361,SITE-E,2025-06-03 08:30:00,239.2,59.992,78.5,3.0,30.7,900,23.21,IQ8M-72-2-US
849663637755,SITE-A,2025-06-03 08:45:00,242.6,60.0,81.9,2.55,30.7,900,19.3,IQ8M-72-2-US
290477696309,SITE-A,2025-06-03 08:45:00,240.4,60.006,84.0,2.85,30.8,900,18.79,IQ8A-72-2-US
254024509602,SITE-A,2025-06-03 08:45:00,239.6,59.974,78.5,2.55,33.6,900,16.88,IQ8H-72-2-US
468551387033,SITE-A,2025-06-03 08:45:00,240.3,60.039,79.1,2.13,31.4,900,15.16,IQ8M-72-2-US
275186084697,SITE-A,2025-06-03 08:45:00,239.8,59.96,81.1,2.78,32.3,900,20.55,IQ8A-72-2-US
555940203440,SITE-A,2025-06-03 08:45:00,239.2,60.014,80.8,2.56,30.9,900,21.09,IQ8H-72-2-US
200257463750,SITE-A,2025-06-03 08:45:00,237.8,59.982,83.1,2.25,33.5,900,18.81,IQ8M-72-2-US
960300581088,SITE-A,2025-06-03 08:45:00,241.3,59.968,82.4,3.12,30.5,900,21.17,IQ8A-72-2-US
237322529830,SITE-A,2025-06-03 08:45:00,239.1,59.974,77.7,1.83,31.4,900,18.81,IQ8H-72-2-US
446550091180,SITE-A,2025-06-03 08:45:00,239.4,60.002,85.7,2.86,33.5,900,19.5,IQ8M-72-2-US
266083008710,SITE-B,2025-06-03 08:45:00,237.2,59.971,76.8,2.17,31.8,900,16.35,IQ8M-72-2-US
397812891304,SITE-B,2025-06-03 08:45:00,240.9,60.046,84.2,2.94,33.2,900,21.25,IQ8A-72-2-US
